CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST03676,32.0,Female,9,27.54,3025.54,Month-to-month,DSL,Bank transfer,No,4,No,No,Yes
CUST03677,27.0,Female,5,24.51,1422.04,Month-to-month,Fiber optic,Mailed check,No,1,No,Yes,Yes
CUST03678,37.0,Female,0,36.19,139.96,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST03679,59.0,Male,10,23.03,2708.89,Two year,DSL,Electronic check,No,2,Yes,Yes,No
CUST03680,38.0,Female,2,93.25,2262.8,Two year,DSL,Credit card,Yes,3,Yes,Yes,Yes
CUST03681,56.0,Female,0,44.87,167.8,Two year,No,Credit card,No,0,Yes,Yes,Yes
CUST03682,24.0,Female,9,56.88,5986.58,One year,DSL,Credit card,No,3,Yes,Yes,Yes
CUST03683,57.0,Male,8,102.26,9714.04,Two year,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST03684,30.0,Male,8,31.48,3078.51,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST03685,53.0,Male,4,103.55,4756.53,One year,DSL,Bank transfer,Yes,4,Yes,Yes,No
CUST03686,47.0,Female,3,83.95,2950.56,Two year,No,Electronic check,No,1,No,No,No
CUST03687,65.0,Female,8,54.21,5183.19,Two year,DSL,Bank transfer,No,1,Yes,Yes,Yes
CUST03688,38.0,Female,8,31.8,3124.14,One year,DSL,Mailed check,Yes,0,No,Yes,Yes
CUST03689,21.0,Male,2,29.17,695.84,One year,Fiber optic,Bank transfer,Yes,0,No,No,Yes
CUST03690,,Female,4,53.56,2574.63,Month-to-month,DSL,Bank transfer,Yes,0,No,Yes,No
CUST03691,60.0,Female,2,34.05,767.04,Two year,Fiber optic,Mailed check,Yes,1,Yes,Yes,Yes
CUST03692,45.0,Male,9,46.78,5099.58,Two year,No,Bank transfer,No,1,Yes,Yes,No
CUST03693,58.0,Female,1,25.31,231.72,One year,DSL,Electronic check,Yes,3,Yes,No,Yes
CUST03694,30.0,Male,0,79.5,698.51,Month-to-month,DSL,Mailed check,Yes,4,No,Yes,No
CUST03695,36.0,Female,9,34.54,3730.12,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST03696,20.0,Female,1,95.66,896.45,One year,No,Bank transfer,No,0,No,Yes,No
CUST03697,,Female,7,41.83,3528.47,One year,DSL,Credit card,No,1,Yes,Yes,No
CUST03698,52.0,Female,10,99.79,11982.66,Month-to-month,DSL,Credit card,No,3,Yes,No,No
CUST03699,66.0,Female,7,39.0,3215.37,Two year,Fiber optic,Mailed check,No,3,No,No,Yes
CUST03700,32.0,Male,2,92.13,2050.11,Month-to-month,Fiber optic,Credit card,Yes,6,No,No,No
CUST03701,49.0,Male,6,53.31,3765.29,Month-to-month,DSL,Credit card,No,0,No,No,Yes
CUST03702,53.0,Female,6,78.31,5464.25,Two year,No,Credit card,No,3,Yes,Yes,No
CUST03703,34.0,Male,1,23.88,291.12,One year,DSL,Mailed check,No,2,Yes,No,Yes
CUST03704,61.0,Male,8,69.52,6832.44,Two year,Fiber optic,Electronic check,No,4,No,Yes,No
CUST03705,66.0,Female,2,34.88,925.75,Month-to-month,DSL,Credit card,No,2,No,No,No
CUST03706,63.0,Female,1,68.63,1010.13,Month-to-month,No,Mailed check,No,2,No,No,No
CUST03707,56.0,Male,2,34.15,840.17,Month-to-month,DSL,Electronic check,No,3,No,Yes,Yes
CUST03708,32.0,Male,1,63.71,811.0,Month-to-month,DSL,Mailed check,Yes,3,Yes,Yes,Yes
CUST03709,32.0,Male,7,31.08,2575.19,Two year,DSL,Credit card,Yes,1,Yes,Yes,No
CUST03710,67.0,Male,4,42.01,2113.43,Month-to-month,No,Credit card,No,0,No,Yes,No
CUST03711,19.0,Male,2,79.5,1902.44,Two year,DSL,Bank transfer,No,2,No,Yes,No
CUST03712,55.0,Female,4,117.65,,Two year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST03713,54.0,Male,10,64.92,7971.85,One year,Fiber optic,Bank transfer,No,2,No,No,No
CUST03714,50.0,Male,10,88.71,10754.5,Two year,DSL,Electronic check,No,8,Yes,Yes,No
CUST03715,68.0,Male,7,73.94,6195.35,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST03716,34.0,Female,6,,4847.43,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,Yes
CUST03717,35.0,Male,5,26.49,1532.08,Two year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03718,22.0,Male,0,34.44,143.94,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST03719,41.0,Male,9,108.29,11957.11,Two year,DSL,Credit card,No,5,Yes,Yes,No
CUST03720,31.0,Female,0,61.02,538.78,Two year,Fiber optic,Electronic check,No,3,No,No,No
CUST03721,36.0,Female,0,81.43,374.72,Two year,Fiber optic,Credit card,No,2,No,Yes,No
CUST03722,61.0,Male,9,72.82,7864.06,Two year,Fiber optic,Credit card,No,1,No,No,Yes
CUST03723,66.0,Male,7,57.89,4964.41,One year,DSL,Mailed check,No,1,No,Yes,Yes
CUST03724,27.0,Male,7,58.79,4897.35,One year,DSL,Bank transfer,No,1,No,No,No
CUST03725,37.0,Female,6,75.54,5435.73,Month-to-month,No,Credit card,No,1,Yes,Yes,No
CUST03726,65.0,Female,5,34.13,2127.09,Two year,No,Credit card,Yes,3,Yes,Yes,No
CUST03727,21.0,Male,3,58.73,2011.23,Month-to-month,DSL,Bank transfer,No,2,Yes,Yes,No
CUST03728,23.0,Male,0,64.7,579.91,Two year,DSL,Bank transfer,No,1,No,Yes,No
CUST03729,26.0,Male,8,118.49,11344.28,Two year,No,Mailed check,No,6,No,Yes,No
CUST03730,48.0,Male,0,55.15,250.93,Month-to-month,Fiber optic,Mailed check,Yes,2,Yes,Yes,No
CUST03731,26.0,Female,3,84.45,3239.16,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,No
CUST03732,67.0,Male,2,33.76,724.37,One year,Fiber optic,Credit card,No,3,Yes,No,No
CUST03733,41.0,Male,6,26.57,1935.4,Two year,DSL,Credit card,Yes,2,Yes,No,No
CUST03734,44.0,Male,4,107.14,4860.93,Two year,Fiber optic,Electronic check,No,1,No,Yes,No
CUST03735,31.0,Female,4,93.06,4716.23,One year,No,Mailed check,Yes,3,No,Yes,Yes
CUST03736,,Female,3,51.76,1906.65,Two year,DSL,Credit card,No,0,Yes,Yes,No
CUST03737,52.0,Male,0,70.46,379.61,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST03738,56.0,Male,4,33.59,1597.04,One year,Fiber optic,Mailed check,Yes,1,Yes,No,No
CUST03739,56.0,Male,3,90.71,3083.23,One year,No,Mailed check,No,2,Yes,Yes,Yes
CUST03740,47.0,Male,9,27.05,2898.71,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST03741,64.0,Male,7,95.69,8270.06,Month-to-month,No,Electronic check,No,3,Yes,Yes,No
CUST03742,60.0,Female,1,74.68,1033.02,Two year,DSL,Credit card,No,1,No,Yes,Yes
CUST03743,57.0,Female,7,47.89,4069.49,Two year,Fiber optic,Electronic check,No,4,Yes,No,Yes
CUST03744,21.0,Female,0,106.24,935.65,One year,DSL,Electronic check,No,4,No,Yes,No
CUST03745,18.0,Male,3,118.59,4321.41,Two year,No,Bank transfer,No,1,Yes,Yes,No
CUST03746,29.0,Female,2,45.44,1002.4,Month-to-month,DSL,Credit card,No,1,No,Yes,Yes
CUST03747,52.0,Female,4,100.61,4958.35,Two year,No,Electronic check,No,3,Yes,Yes,No
CUST03748,39.0,Male,4,95.01,4612.71,Month-to-month,Fiber optic,Mailed check,Yes,0,Yes,No,No
CUST03749,39.0,Male,4,94.71,4509.98,One year,No,Credit card,Yes,0,Yes,Yes,Yes
CUST03750,63.0,Male,3,115.71,3920.31,Month-to-month,DSL,Electronic check,No,0,No,Yes,No
CUST03751,64.0,Male,7,68.66,5840.82,Two year,DSL,Mailed check,No,2,Yes,No,Yes
CUST03752,64.0,Male,2,87.41,2068.5,Month-to-month,Fiber optic,Bank transfer,Yes,0,Yes,Yes,No
CUST03753,34.0,Female,3,102.37,3733.79,Month-to-month,Fiber optic,Bank transfer,Yes,1,Yes,Yes,No
CUST03754,53.0,Male,0,67.95,332.46,Month-to-month,DSL,Credit card,No,2,No,Yes,Yes
CUST03755,32.0,Female,6,68.14,,Month-to-month,Fiber optic,Credit card,No,0,No,No,Yes
CUST03756,28.0,Male,0,51.87,267.63,Month-to-month,DSL,Credit card,No,1,Yes,No,No
CUST03757,27.0,Female,1,98.07,1384.04,One year,Fiber optic,Credit card,No,4,No,No,No
CUST03758,35.0,Male,10,88.61,10452.46,Month-to-month,DSL,Credit card,No,3,Yes,Yes,No
CUST03759,40.0,Female,6,65.12,4677.11,Month-to-month,DSL,Electronic check,No,1,No,No,No
CUST03760,60.0,Male,0,61.94,296.41,Month-to-month,No,Mailed check,No,0,Yes,No,No
CUST03761,24.0,Male,10,27.28,3348.79,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST03762,,Female,2,20.67,444.57,One year,Fiber optic,Mailed check,No,1,No,No,No
CUST03763,45.0,Male,5,72.89,4261.93,One year,DSL,Electronic check,No,6,No,Yes,No
CUST03764,33.0,Female,5,61.75,3686.47,One year,DSL,Electronic check,No,3,Yes,No,No
CUST03765,43.0,Female,5,99.59,5824.5,Month-to-month,Fiber optic,Electronic check,No,6,No,Yes,No
CUST03766,33.0,Male,10,74.26,9003.7,One year,DSL,Credit card,No,3,No,No,No
CUST03767,48.0,Male,1,113.65,1275.79,One year,DSL,Bank transfer,No,2,Yes,No,No
CUST03768,40.0,Female,1,39.63,542.27,Month-to-month,DSL,Bank transfer,No,3,Yes,Yes,No
CUST03769,26.0,Male,5,119.0,7176.33,Month-to-month,DSL,Credit card,No,3,No,No,No
CUST03770,24.0,Female,9,49.8,5356.54,Month-to-month,DSL,Credit card,No,2,No,No,Yes
CUST03771,46.0,Female,4,84.24,3975.07,Month-to-month,No,Credit card,No,0,Yes,Yes,No
CUST03772,64.0,Male,6,70.19,4936.28,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST03773,36.0,Male,6,55.96,3946.27,Month-to-month,Fiber optic,Bank transfer,No,0,No,No,No
CUST03774,55.0,Female,4,33.95,1563.46,Month-to-month,DSL,Bank transfer,No,3,Yes,No,No
CUST03775,52.0,Male,7,33.5,2884.53,One year,No,Mailed check,No,3,No,Yes,No
CUST03776,66.0,Male,9,91.14,9869.75,Two year,DSL,Mailed check,No,8,Yes,No,No
CUST03777,60.0,Male,5,57.77,3460.21,One year,DSL,Bank transfer,No,2,Yes,No,No
CUST03778,47.0,Female,4,116.11,5449.51,One year,DSL,Bank transfer,No,3,No,No,No
CUST03779,52.0,Male,3,52.57,1897.91,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST03780,64.0,Male,6,118.33,8791.59,Month-to-month,No,Mailed check,No,1,Yes,No,Yes
CUST03781,38.0,Female,3,40.55,1546.6,Month-to-month,DSL,Credit card,Yes,4,Yes,Yes,Yes
CUST03782,35.0,Male,4,30.3,1472.28,One year,No,Electronic check,No,3,No,Yes,No
CUST03783,19.0,Male,4,51.26,2469.91,Two year,No,Mailed check,No,3,Yes,No,No
CUST03784,60.0,Female,0,108.54,472.67,Two year,DSL,Credit card,No,1,No,Yes,No
CUST03785,59.0,Female,0,,516.66,Month-to-month,DSL,Credit card,No,3,Yes,Yes,No
CUST03786,23.0,Female,2,33.58,877.1,Month-to-month,No,Bank transfer,No,4,Yes,No,No
CUST03787,47.0,Male,10,40.26,4784.48,One year,DSL,Bank transfer,No,1,Yes,No,No
CUST03788,42.0,Female,2,51.13,1207.43,One year,Fiber optic,Credit card,No,3,No,No,No
CUST03789,24.0,Male,1,79.01,761.71,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST03790,68.0,Male,1,53.24,753.37,One year,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST03791,29.0,Male,5,94.7,5453.16,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,Yes
CUST03792,21.0,Male,0,81.62,589.82,One year,No,Bank transfer,No,1,No,Yes,No
CUST03793,48.0,Female,5,107.37,6240.4,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,Yes,No
CUST03794,56.0,Male,4,70.1,3462.88,One year,Fiber optic,Mailed check,No,3,No,No,No
CUST03795,20.0,Female,5,53.12,3232.94,Two year,DSL,Bank transfer,No,3,No,Yes,No
CUST03796,52.0,Female,4,119.61,5877.79,Two year,Fiber optic,Electronic check,Yes,1,Yes,No,No
CUST03797,45.0,Female,6,55.57,4046.25,Two year,No,Electronic check,No,5,No,No,Yes
CUST03798,23.0,Male,0,62.86,338.21,One year,Fiber optic,Electronic check,No,1,No,Yes,No
CUST03799,27.0,Female,2,100.9,2494.37,One year,Fiber optic,Bank transfer,No,8,Yes,Yes,No
CUST03800,47.0,Male,5,28.88,1686.83,Month-to-month,Fiber optic,Credit card,Yes,3,Yes,No,Yes
CUST03801,33.0,Male,0,58.65,272.37,Month-to-month,No,Credit card,No,1,Yes,No,No
CUST03802,66.0,Female,10,28.59,3355.92,Month-to-month,DSL,Mailed check,No,0,Yes,Yes,Yes
CUST03803,60.0,Male,10,33.95,4096.38,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST03804,68.0,Male,6,20.48,1516.73,One year,No,Electronic check,No,1,No,No,No
CUST03805,31.0,Female,3,20.97,739.77,Month-to-month,DSL,Credit card,No,2,Yes,No,No
CUST03806,67.0,Male,2,58.03,1291.37,Month-to-month,No,Bank transfer,No,1,Yes,Yes,No
CUST03807,,Female,9,100.9,11093.75,One year,No,Electronic check,No,1,Yes,Yes,No
CUST03808,36.0,Male,8,78.7,7622.96,One year,No,Electronic check,No,3,Yes,No,No
CUST03809,21.0,Male,0,83.49,698.04,Two year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST03810,21.0,Male,7,71.92,5828.55,One year,DSL,Electronic check,No,2,Yes,Yes,No
CUST03811,53.0,Male,0,101.97,551.33,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST03812,41.0,Male,4,108.02,5444.96,Month-to-month,DSL,Mailed check,No,3,Yes,No,No
CUST03813,30.0,Female,9,104.96,11446.14,Two year,DSL,Electronic check,No,2,No,Yes,No
CUST03814,49.0,Female,7,101.2,8481.96,Month-to-month,No,Mailed check,No,3,No,No,No
CUST03815,31.0,Female,5,38.28,,One year,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST03816,47.0,Male,6,79.38,5903.85,One year,DSL,Electronic check,No,1,Yes,Yes,Yes
CUST03817,36.0,Female,10,78.21,9541.27,Two year,DSL,Electronic check,No,1,Yes,No,No
CUST03818,60.0,Female,7,72.79,5901.63,One year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST03819,60.0,Female,5,68.08,3930.14,One year,No,Mailed check,Yes,0,Yes,No,No
CUST03820,42.0,Male,10,28.93,3474.16,Month-to-month,Fiber optic,Bank transfer,Yes,2,Yes,Yes,Yes
CUST03821,36.0,Female,5,30.23,1744.03,Two year,DSL,Credit card,No,2,Yes,Yes,Yes
CUST03822,36.0,Female,10,110.21,13076.51,One year,Fiber optic,Mailed check,No,3,No,Yes,Yes
CUST03823,59.0,Male,5,83.01,5147.62,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,Yes
CUST03824,35.0,Female,4,46.24,2187.99,One year,DSL,Mailed check,No,2,No,No,Yes
CUST03825,29.0,Male,7,47.94,4012.75,Month-to-month,Fiber optic,Bank transfer,No,8,Yes,Yes,No
CUST03826,22.0,Female,1,81.02,813.81,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST03827,42.0,Female,6,60.7,4407.46,Month-to-month,Fiber optic,Bank transfer,Yes,2,Yes,Yes,No
CUST03828,43.0,Female,3,64.13,2162.74,Two year,No,Credit card,Yes,9,Yes,No,No
CUST03829,61.0,Male,0,26.08,176.87,One year,Fiber optic,Credit card,Yes,8,Yes,No,Yes
CUST03830,29.0,Male,4,33.89,1676.81,One year,No,Credit card,No,2,No,Yes,No
CUST03831,37.0,Female,2,59.34,1557.16,One year,No,Bank transfer,Yes,2,Yes,Yes,No
CUST03832,59.0,Male,3,89.96,3283.09,One year,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST03833,60.0,Male,6,24.82,1762.06,Month-to-month,DSL,Electronic check,Yes,3,No,No,No
CUST03834,38.0,Female,4,53.46,2679.0,Month-to-month,No,Mailed check,No,5,No,No,No
CUST03835,41.0,Male,3,89.5,3273.87,Month-to-month,No,Credit card,No,1,Yes,Yes,No
CUST03836,33.0,Male,0,99.19,510.73,Month-to-month,DSL,Mailed check,No,3,No,Yes,Yes
CUST03837,66.0,Male,5,39.03,2300.51,Two year,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST03838,24.0,Male,10,93.14,11076.49,Two year,DSL,Bank transfer,No,1,No,Yes,No
CUST03839,66.0,Female,9,115.52,12168.96,Month-to-month,DSL,Electronic check,Yes,3,Yes,Yes,No
CUST03840,53.0,Female,5,110.66,6375.19,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST03841,45.0,Female,6,98.93,6879.14,Two year,DSL,Mailed check,No,0,No,Yes,Yes
CUST03842,20.0,Female,0,91.22,444.55,Month-to-month,DSL,Mailed check,No,8,Yes,Yes,No
CUST03843,42.0,Female,3,43.52,1560.08,One year,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST03844,39.0,Female,8,83.38,7828.64,Month-to-month,No,Bank transfer,No,2,No,Yes,Yes
CUST03845,26.0,Male,9,84.32,9272.66,One year,No,Credit card,No,3,Yes,No,No
CUST03846,51.0,Female,5,60.69,3482.99,Two year,No,Electronic check,No,6,Yes,Yes,No
CUST03847,68.0,Male,1,69.3,1016.79,Two year,Fiber optic,Electronic check,Yes,4,Yes,Yes,No
CUST03848,47.0,Female,3,89.4,2989.96,One year,Fiber optic,Bank transfer,Yes,2,Yes,No,No
CUST03849,54.0,Female,5,115.19,7184.3,One year,No,Credit card,No,2,No,No,Yes
CUST03850,21.0,Male,3,49.54,1712.27,One year,Fiber optic,Electronic check,Yes,1,Yes,No,No
CUST03851,39.0,Female,9,44.65,4952.21,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,No
CUST03852,24.0,Male,6,80.18,5782.98,Month-to-month,DSL,Bank transfer,No,5,Yes,No,Yes
CUST03853,49.0,Female,2,33.09,698.62,Two year,No,Mailed check,No,3,No,Yes,No
CUST03854,66.0,Male,5,78.25,4592.96,Month-to-month,DSL,Electronic check,No,0,Yes,Yes,No
CUST03855,52.0,Female,3,28.9,1116.79,Month-to-month,DSL,Bank transfer,No,0,Yes,Yes,Yes
CUST03856,22.0,Male,2,69.06,1574.4,One year,Fiber optic,Electronic check,Yes,4,No,No,No
CUST03857,36.0,Male,2,82.04,1899.78,Two year,No,Electronic check,No,3,No,Yes,No
CUST03858,46.0,Male,1,27.03,250.41,One year,DSL,Bank transfer,No,2,No,Yes,No
CUST03859,39.0,Male,10,40.71,4824.58,One year,Fiber optic,Bank transfer,Yes,2,Yes,Yes,No
CUST03860,61.0,Male,2,53.54,1207.73,One year,DSL,Credit card,No,1,No,No,Yes
CUST03861,60.0,Female,9,56.87,6215.12,Two year,Fiber optic,Electronic check,No,3,Yes,No,No
CUST03862,49.0,Male,0,87.6,528.65,One year,Fiber optic,Mailed check,Yes,2,No,Yes,Yes
CUST03863,37.0,Male,2,72.9,1601.35,Two year,DSL,Mailed check,Yes,3,No,No,No
CUST03864,31.0,Male,8,58.22,5691.94,One year,No,Credit card,Yes,1,Yes,Yes,No
CUST03865,23.0,Female,3,65.07,2386.04,Month-to-month,No,Credit card,No,2,No,No,No
CUST03866,36.0,Female,2,21.32,482.0,Two year,DSL,Bank transfer,No,1,Yes,No,Yes
CUST03867,39.0,Female,7,97.04,7990.68,Two year,DSL,Mailed check,No,5,No,No,No
CUST03868,52.0,Female,0,24.12,206.2,Month-to-month,DSL,Electronic check,No,5,No,No,Yes
CUST03869,52.0,Male,4,102.92,5024.73,Month-to-month,No,Bank transfer,No,3,No,Yes,No
CUST03870,22.0,Male,0,74.1,581.26,Two year,DSL,Electronic check,Yes,5,Yes,Yes,No
CUST03871,38.0,Male,6,72.78,5120.36,Month-to-month,DSL,Mailed check,Yes,3,No,No,No
CUST03872,27.0,Female,4,90.45,4389.74,One year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST03873,26.0,Female,1,105.94,987.47,Month-to-month,DSL,Electronic check,No,3,Yes,Yes,No
CUST03874,60.0,Male,0,114.25,750.41,One year,DSL,Credit card,No,1,No,No,No
CUST03875,20.0,Male,10,74.34,8788.02,Two year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST03876,39.0,Male,6,35.08,2561.34,One year,DSL,Electronic check,No,1,No,No,No
CUST03877,27.0,Male,0,107.85,,Month-to-month,No,Bank transfer,No,2,Yes,No,Yes
CUST03878,63.0,Female,2,,572.09,Month-to-month,No,Mailed check,No,3,Yes,No,No
CUST03879,46.0,Male,10,100.72,11968.97,Two year,Fiber optic,Electronic check,No,0,No,Yes,No
CUST03880,30.0,Female,5,88.03,5083.1,Two year,Fiber optic,Electronic check,No,0,No,Yes,No
CUST03881,44.0,Male,5,110.46,6740.45,Two year,Fiber optic,Electronic check,No,3,No,No,No
CUST03882,55.0,Female,6,109.73,7956.01,One year,Fiber optic,Electronic check,No,3,Yes,Yes,No
CUST03883,67.0,Female,10,25.33,3046.77,One year,DSL,Credit card,No,2,Yes,Yes,No
CUST03884,29.0,Female,10,80.94,9924.55,Two year,DSL,Mailed check,No,1,Yes,No,No
CUST03885,63.0,Female,0,32.48,288.08,Two year,No,Mailed check,No,2,No,No,Yes
CUST03886,66.0,Female,6,27.86,2042.46,Two year,DSL,Bank transfer,No,3,Yes,Yes,No
CUST03887,65.0,Female,1,64.83,659.7,Month-to-month,Fiber optic,Electronic check,No,3,Yes,No,No
CUST03888,50.0,Female,5,29.78,1866.37,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST03889,50.0,Female,7,92.78,7707.29,Two year,DSL,Credit card,Yes,6,No,No,No
CUST03890,39.0,Female,4,116.88,5314.9,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,No
CUST03891,56.0,Female,9,76.96,8191.65,One year,No,Electronic check,No,1,No,Yes,Yes
CUST03892,45.0,Female,2,43.53,1130.94,One year,DSL,Bank transfer,No,2,No,Yes,No
CUST03893,53.0,Female,10,104.31,12331.43,Month-to-month,No,Bank transfer,No,1,No,Yes,No
CUST03894,40.0,Male,7,105.3,8778.59,Two year,DSL,Mailed check,No,7,Yes,No,No
CUST03895,55.0,Male,7,93.27,7707.87,Month-to-month,No,Bank transfer,Yes,0,No,No,No
CUST03896,60.0,Male,3,81.51,2713.17,Two year,Fiber optic,Credit card,No,1,Yes,No,No
CUST03897,25.0,Female,7,106.76,9007.76,Month-to-month,Fiber optic,Credit card,Yes,1,No,No,Yes
CUST03898,60.0,Female,4,36.34,1772.52,Two year,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST03899,46.0,Male,10,113.14,13774.78,Month-to-month,DSL,Bank transfer,No,0,Yes,No,No
CUST03900,61.0,Female,4,114.7,5446.98,Two year,No,Bank transfer,No,0,No,No,No
CUST03901,40.0,Female,2,107.18,2341.76,One year,Fiber optic,Credit card,Yes,1,No,Yes,No
CUST03902,37.0,Male,6,45.08,3286.64,Month-to-month,Fiber optic,Electronic check,No,2,No,No,No
CUST03903,65.0,Female,10,105.8,12944.04,One year,No,Mailed check,No,3,Yes,No,No
CUST03904,31.0,Female,10,69.76,8212.53,Two year,Fiber optic,Mailed check,No,3,Yes,No,No
CUST03905,61.0,Male,8,79.49,7479.59,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,No
CUST03906,43.0,Female,8,104.05,9881.83,Month-to-month,No,Electronic check,No,1,No,No,No
CUST03907,44.0,Female,0,22.98,158.58,Month-to-month,No,Mailed check,Yes,4,Yes,Yes,No
CUST03908,34.0,Male,0,56.3,345.84,Month-to-month,DSL,Credit card,No,2,Yes,No,Yes
CUST03909,47.0,Male,9,101.56,11097.53,Two year,Fiber optic,Bank transfer,No,1,No,No,No
CUST03910,35.0,Female,10,101.38,11880.86,Month-to-month,No,Mailed check,No,2,No,Yes,No
CUST03911,20.0,Male,4,104.85,5228.35,One year,DSL,Electronic check,No,3,No,No,No
CUST03912,32.0,Male,0,36.93,329.64,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST03913,18.0,Male,3,90.58,3014.52,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST03914,68.0,Female,0,34.66,207.03,Month-to-month,DSL,Electronic check,No,0,No,Yes,No
CUST03915,67.0,Female,1,98.5,1323.77,Month-to-month,Fiber optic,Credit card,No,3,No,Yes,Yes
CUST03916,38.0,Female,1,44.52,527.97,One year,Fiber optic,Electronic check,No,0,No,No,No
CUST03917,55.0,Male,3,93.77,3428.09,Month-to-month,DSL,Bank transfer,Yes,2,No,Yes,Yes
CUST03918,36.0,Female,7,65.5,5667.59,Two year,No,Mailed check,Yes,1,Yes,Yes,No
CUST03919,,Male,1,118.61,1451.64,One year,DSL,Credit card,No,1,No,Yes,No
CUST03920,59.0,Male,8,77.99,7363.42,Month-to-month,DSL,Electronic check,No,1,No,Yes,No
CUST03921,66.0,Male,8,83.25,8111.45,Month-to-month,DSL,Bank transfer,Yes,0,Yes,Yes,No
CUST03922,38.0,Male,1,56.82,639.39,Month-to-month,No,Mailed check,No,1,No,No,Yes
CUST03923,58.0,Female,0,93.44,440.18,Month-to-month,DSL,Mailed check,No,3,No,No,Yes
CUST03924,32.0,Female,9,69.49,7399.89,One year,DSL,Bank transfer,No,2,Yes,No,No
CUST03925,69.0,Male,9,21.83,2302.12,Two year,No,Mailed check,No,3,Yes,No,No
CUST03926,19.0,Female,8,80.85,7971.98,Two year,No,Mailed check,Yes,0,Yes,Yes,No
CUST03927,49.0,Female,1,103.03,1275.56,Two year,DSL,Mailed check,No,4,Yes,Yes,Yes
CUST03928,52.0,Female,7,43.69,3789.32,Month-to-month,DSL,Mailed check,No,9,No,Yes,No
CUST03929,53.0,Male,2,42.12,1102.25,Month-to-month,Fiber optic,Bank transfer,Yes,0,No,No,Yes
CUST03930,24.0,Female,0,80.88,257.32,Two year,Fiber optic,Bank transfer,Yes,6,Yes,Yes,Yes
CUST03931,66.0,Male,10,101.79,12059.89,One year,No,Electronic check,No,1,No,Yes,No
CUST03932,27.0,Female,0,44.97,220.01,Month-to-month,DSL,Electronic check,No,3,Yes,Yes,No
CUST03933,50.0,Male,9,113.21,12219.66,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST03934,29.0,Female,1,112.72,1498.83,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,No
CUST03935,34.0,Male,6,40.07,2928.18,One year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST03936,46.0,Male,5,46.39,2918.89,Two year,Fiber optic,Credit card,No,1,No,No,No
CUST03937,39.0,Female,10,90.05,11034.95,Month-to-month,No,Bank transfer,Yes,3,No,Yes,No
CUST03938,26.0,Female,1,115.16,1165.09,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST03939,27.0,Female,3,90.98,3471.72,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST03940,39.0,Female,1,64.49,906.61,Month-to-month,Fiber optic,Electronic check,No,7,Yes,Yes,Yes
